SEASON_ID,PPG
2016-17,6.602564102564102
2017-18,14.528571428571428
2018-19,13.027027027027026
2019-20,20.333333333333332
2020-21,24.655172413793103
2021-22,23.62121212121212
2022-23,26.62686567164179
2023-24,23.0
2024-25,22.19047619047619
